customer_id,city,signup_date,customer_tier,prefered_contact_method
41898,Johannesburg,10/10/2022,SILVER,call
54793,Pretoria,3/17/2026,NULL,Sms
38855,Durban,3/14/2022,Gold,email
1131,Cape Town,6/25/2025,Silver,Sms
31349, cape town ,2/3/2025,Bronze,Sms
58844,Johannesburg,4/29/2025,Bronze, EMAIL 
37050, NULL ,8/8/2022,SILVER,call
45372, cape town ,2/7/2024,Silver,call
15682,Durban,3/21/2023,NULL,sms
48589,Pretoria,5/7/2022,Gold,Sms
561,Cape Town,6/22/2026,NULL,email
38914,Johannesburg,9/1/2025,Silver,Sms
37891,Durban,10/14/2023,NULL,email
16699,Cape Town,3/25/2025,Bronze, EMAIL 
31803,Pretoria,12/25/2025,NULL,Sms
7338, NULL ,18/03/2022,Gold,Sms
28282,Cape Town,9/25/2022,Gold,sms
13778,Pretoria,30/11/2025,NULL,email
56202, cape town ,6/12/2023,Silver,email
20025,Johannesburg,3/14/2026,Bronze, EMAIL 
13722, cape town ,6/7/2025,Silver,Sms
25558,Pretoria,5/16/2025,NULL,email
37386, NULL ,5/15/2021,Gold,call
7501, NULL ,7/3/2020,Gold,Sms
54914,Pretoria,10/24/2023,Bronze,whatsapp
20533,Cape Town,9/28/2022,NULL, EMAIL 
8911, NULL ,8/28/2023,SILVER, EMAIL 
41255,Pretoria,2/28/2023,SILVER,Sms
5172,Cape Town,12/27/2025,NULL,Sms
41322,Pretoria,3/2/2026,SILVER,sms
49994,Durban,11/5/2021,SILVER,Sms
38039,Cape Town,2/5/2023,SILVER,call
34209,Durban,13/04/2022,SILVER,email
33399,Pretoria,4/16/2026,Bronze,sms
43815,Cape Town,4/28/2025,Bronze,Sms
43165, cape town ,4/5/2025,NULL,Sms
58321, NULL ,4/27/2025,Bronze,sms
52228,Cape Town,1/7/2023,Gold,Sms
19456,Cape Town,9/4/2022,Gold,Sms
52885, NULL ,6/5/2025,Silver, EMAIL 
47934, cape town ,25/03/2024,NULL,Sms
37689,Pretoria,3/21/2023,Gold, EMAIL 
40344, NULL ,12/19/2022,Silver,Sms
4694,Johannesburg,9/26/2022,Gold,Sms
891,Durban,3/14/2024,SILVER,sms
12190, cape town ,12/10/2023,Gold,whatsapp
33623, cape town ,6/4/2021,Gold,Sms
48052,Durban,12/21/2022,Silver,Sms
27175, cape town ,1/2/2024,NULL,sms
20210, cape town ,9/30/2024,Silver,call
45400,Johannesburg,5/1/2025,Silver,Sms
14302,Johannesburg,8/31/2022,SILVER,Sms
28096,Cape Town,5/30/2021,Gold,call
37337,Durban,6/8/2023,Gold,Sms
18186, NULL ,4/6/2022,Bronze,email
53827,Durban,12/4/2023,NULL,whatsapp
41316,Johannesburg,4/15/2021,Silver, EMAIL 
8050,Pretoria,12/6/2023,NULL,call
52850, NULL ,25/08/2022,Bronze, EMAIL 
35692,Johannesburg,25/10/2024,Gold,email
51533,Cape Town,8/9/2025,NULL, EMAIL 
32011,Cape Town,1/2/2024,SILVER,call
41583,Pretoria,6/2/2024,Bronze,call
45121, NULL ,18/11/2024,Silver, EMAIL 
34970,Johannesburg,7/27/2021,Gold,whatsapp
32486,Cape Town,6/11/2021,SILVER,Sms
26029,Johannesburg,9/2/2023,Silver,whatsapp
49082, cape town ,10/6/2025,SILVER, EMAIL 
54485,Pretoria,11/18/2022,Gold,Sms
34143,Durban,11/3/2022,Gold,Sms
12272,Cape Town,4/5/2025,Bronze,email
49492,Durban,7/2/2025,Silver,Sms
7643,Cape Town,10/5/2022,Silver,email
34137,Cape Town,5/17/2025,SILVER,Sms
40341, NULL ,10/1/2022,Gold,call
19396,Durban,2/25/2022,Gold,email
43072, NULL ,12/25/2025,NULL,Sms
45709,Cape Town,12/23/2023,Bronze,email
56600, NULL ,12/7/2024,Gold,call
39020, NULL ,24/01/2024,Silver, EMAIL 
43516,Cape Town,9/11/2021,SILVER,call
46274,Cape Town,10/8/2022,Gold,whatsapp
54584, cape town ,28/12/2021,Gold,call
38120,Durban,1/25/2021,NULL,sms
16244, NULL ,2/19/2024,Gold,call
53438,Johannesburg,3/26/2021,Silver,email
13301,Cape Town,10/16/2023,NULL,Sms
30194,Johannesburg,30/12/2021,Gold,email
45428, cape town ,6/15/2025,SILVER,whatsapp
29312,Cape Town,7/2/2022,Gold,whatsapp
23252,Johannesburg,1/26/2023,Gold,call
22730, NULL ,31/12/2024,Gold, EMAIL 
3565,Johannesburg,9/3/2023,Silver,sms
24294,Cape Town,1/31/2024,Bronze,whatsapp
58213,Johannesburg,29/01/2026,SILVER,Sms
4487,Durban,26/03/2026,Bronze,call
38022,Cape Town,22/07/2022,Gold,whatsapp
11869, NULL ,4/4/2026,Silver,Sms
11890,Durban,4/2/2021,SILVER,whatsapp
18435, cape town ,6/7/2026,NULL,whatsapp
19441, cape town ,6/27/2024,Gold,Sms
19752,Cape Town,11/15/2022,Bronze,sms
37242,Johannesburg,5/14/2026,Gold,sms
26009, NULL ,12/7/2025,Gold,Sms
21960,Johannesburg,12/9/2025,Gold,Sms
45447,Cape Town,11/14/2022,Gold,sms
38664,Pretoria,8/10/2024,Gold,Sms
51780,Durban,11/14/2022,SILVER,Sms
19801, NULL ,8/20/2024,Gold,Sms
45059, NULL ,18/06/2021,Gold,sms
43830, cape town ,9/7/2024,SILVER, EMAIL 
58634,Durban,7/16/2022,SILVER,sms
28038,Cape Town,20/11/2025,Gold,call
14646,Johannesburg,1/2/2022,Silver,whatsapp
8676, cape town ,6/27/2024,SILVER,sms
32714, cape town ,10/24/2021,NULL,whatsapp
5415, NULL ,8/23/2024,Gold,whatsapp
53054,Cape Town,2/18/2025,Silver,Sms
4232,Cape Town,28/05/2026,Gold,whatsapp
23303,Cape Town,6/18/2022,SILVER,email
1727,Durban,7/2/2024,Gold,sms
22561, cape town ,1/1/2021,NULL,sms
33491, cape town ,13/12/2023,NULL,email
39025,Cape Town,1/25/2020,NULL,whatsapp
14340,Cape Town,12/18/2025,Silver,call
49886,Pretoria,1/22/2024,Bronze,email
42154,Cape Town,5/1/2021,Gold,email
3020,Cape Town,5/9/2024,Bronze,sms
38495,Cape Town,3/10/2022,Silver,email
44157,Johannesburg,8/24/2023,Bronze, EMAIL 
38823,Cape Town,9/9/2025,Bronze,email
52968,Cape Town,1/5/2021,Gold,email
40827, NULL ,15/07/2023,Gold,Sms
41877,Durban,1/24/2024,SILVER,Sms
33400, NULL ,6/23/2023,Gold, EMAIL 
45314,Cape Town,28/06/2022,Silver,Sms
36904, cape town ,10/6/2021,Bronze,whatsapp
31427,Cape Town,2/18/2025,NULL,call
21328, cape town ,3/13/2021,Gold,Sms
6494,Johannesburg,18/06/2024,SILVER,call
9750,Pretoria,5/30/2026,Gold,Sms
3298, NULL ,11/30/2021,SILVER,Sms
7978,Pretoria,20/12/2024,Silver,call
14659,Cape Town,12/30/2025,Gold,sms
25912,Pretoria,9/22/2025,NULL,whatsapp
16207,Johannesburg,13/10/2021,NULL,call
57723, cape town ,25/06/2021,Bronze,sms
52662, cape town ,2/10/2022,SILVER,whatsapp
48756,Cape Town,3/7/2025,Silver,whatsapp
28971,Cape Town,6/19/2024,NULL,sms
40745,Pretoria,9/5/2022,Gold,call
1197,Durban,12/8/2023,SILVER, EMAIL 
54246,Johannesburg,2/10/2026,Silver,sms
21995,Pretoria,8/16/2024,Gold,Sms
38506, cape town ,10/29/2025,NULL,Sms
49250, cape town ,3/2/2022,NULL, EMAIL 
6016, NULL ,21/09/2021,Silver,sms
31231,Pretoria,2/19/2024,Bronze,sms
37324,Durban,3/21/2024,Gold,Sms
12189,Cape Town,1/31/2024,NULL,sms
12988,Pretoria,26/01/2023,Gold,sms
23371, NULL ,1/3/2023,SILVER,sms
42667,Cape Town,10/12/2022,SILVER,Sms
17279,Durban,1/1/2024,Silver, EMAIL 
48307,Cape Town,17/02/2021,NULL,call
36445,Pretoria,5/2/2023,Gold,sms
1678,Cape Town,5/5/2023,Silver, EMAIL 
50027,Durban,15/10/2024,SILVER,Sms
11261,Cape Town,12/22/2022,Gold,sms
22899, NULL ,11/3/2024,Gold,Sms
13697, cape town ,5/4/2024,SILVER,email
39949,Durban,12/21/2021,Gold,Sms
26764,Pretoria,3/11/2022,Silver,email
29365,Cape Town,1/4/2024,SILVER,sms
36386, NULL ,3/21/2024,NULL,call
21695,Johannesburg,2/14/2023,Gold,Sms
48929, cape town ,1/15/2024,SILVER,email
15029,Cape Town,8/7/2022,Gold,Sms
4156,Cape Town,18/05/2026,Gold, EMAIL 
9217,Durban,8/12/2023,Gold,email
35964,Cape Town,17/04/2022,Silver,email
51867,Cape Town,9/3/2023,Bronze, EMAIL 
33057,Pretoria,6/24/2026,Silver,whatsapp
54640, NULL ,21/01/2024,Gold,whatsapp
12198, cape town ,10/4/2021,Gold,Sms
3455,Johannesburg,12/8/2022,Gold,sms
34685,Cape Town,4/12/2022,Gold, EMAIL 
22759,Pretoria,4/16/2022,SILVER,sms
34701, NULL ,7/21/2024,Gold,Sms
9770, cape town ,10/12/2024,NULL,sms
3354,Pretoria,24/10/2024,SILVER, EMAIL 
48266,Johannesburg,6/15/2025,Bronze,Sms
45682,Cape Town,23/12/2024,Gold,Sms
48576,Johannesburg,4/7/2023,Bronze, EMAIL 
8258,Cape Town,2/2/2026,Bronze,call
40453,Johannesburg,14/08/2023,Silver, EMAIL 
1962, NULL ,24/08/2022,Gold,Sms
40655,Pretoria,11/23/2025,Gold,call
4891,Johannesburg,1/3/2020,Bronze,call
46234, cape town ,11/27/2023,Gold,email
49051, NULL ,9/20/2024,NULL,email
52768,Johannesburg,4/29/2026,NULL,call
8724, cape town ,6/23/2022,Silver,Sms
5990, cape town ,7/28/2024,Gold,Sms
58270,Pretoria,7/30/2021,Gold,email
4814,Johannesburg,7/4/2023,Bronze,email
1961, cape town ,1/31/2022,NULL, EMAIL 
16853,Cape Town,6/12/2026,NULL,call
22692, cape town ,3/22/2020,Bronze,sms
48712,Cape Town,13/03/2022,NULL, EMAIL 
47891, cape town ,9/4/2025,SILVER,Sms
9841,Johannesburg,12/7/2020,Bronze,call
9509,Cape Town,2/20/2021,Bronze,call
10105,Johannesburg,9/2/2021,Silver,whatsapp
25874, NULL ,4/6/2026,Gold,email
21234,Pretoria,6/14/2020,SILVER, EMAIL 
8777,Cape Town,12/18/2024,Silver,whatsapp
15844,Johannesburg,12/10/2022,Gold,Sms
23640,Cape Town,3/8/2022,NULL,Sms
33423, NULL ,2/7/2022,SILVER, EMAIL 
51219, NULL ,1/30/2024,NULL,whatsapp
54449,Cape Town,3/18/2021,NULL,whatsapp
41769,Johannesburg,8/23/2023,SILVER,Sms
12100,Cape Town,12/4/2024,NULL, EMAIL 
12767, cape town ,5/9/2023,Silver,sms
54332,Cape Town,4/23/2021,Gold,Sms
55312, NULL ,4/9/2024,Gold,Sms
46456,Durban,12/4/2023,Bronze,sms
11826,Cape Town,27/06/2024,Gold,sms
3791,Pretoria,3/9/2025,Bronze,Sms
51109, cape town ,1/6/2023,SILVER, EMAIL 
7429,Cape Town,10/21/2023,Gold,Sms
25217,Pretoria,3/10/2025,Gold,sms
8870, cape town ,8/31/2020,Silver,Sms
807,Durban,24/09/2024,Gold, EMAIL 
1744,Pretoria,1/5/2025,Gold,Sms
1082,Johannesburg,7/24/2025,NULL,call
46569,Pretoria,2/12/2025,Gold, EMAIL 
34599,Cape Town,6/10/2021,Bronze,Sms
6857,Pretoria,9/26/2024,Bronze,Sms
50967,Durban,11/21/2025,SILVER,sms
35204,Cape Town,30/04/2023,Silver,whatsapp
58467,Durban,28/08/2022,Gold,whatsapp
48169,Cape Town,12/18/2022,Bronze,Sms
27523,Johannesburg,12/3/2026,Gold,Sms
31903,Cape Town,1/11/2021,Silver,Sms
29229,Cape Town,8/8/2024,NULL,Sms
15881,Durban,8/31/2023,Gold,call
11750,Pretoria,22/09/2024,SILVER,Sms
46773,Pretoria,12/9/2025,SILVER,Sms
3632,Cape Town,9/18/2021,Gold,Sms
30426,Cape Town,10/27/2022,Bronze, EMAIL 
46045, cape town ,5/24/2026,NULL,sms
29313,Cape Town,24/02/2023,Gold,Sms
47035,Johannesburg,10/19/2022,Silver,email
55059, cape town ,1/14/2026,Gold,Sms
1531, NULL ,19/08/2022,Silver,whatsapp
41163,Johannesburg,4/2/2022,SILVER,Sms
42593,Cape Town,6/18/2022,SILVER,Sms
17932, NULL ,12/21/2024,SILVER,whatsapp
45015,Cape Town,11/12/2022,Silver,sms
10915,Durban,28/08/2025,NULL,Sms
8351,Cape Town,6/9/2024,Bronze,whatsapp
15486, cape town ,3/11/2026,Silver, EMAIL 
25803, cape town ,6/25/2021,Bronze,sms
4662,Johannesburg,5/26/2024,SILVER,call
31254,Cape Town,31/03/2026,SILVER, EMAIL 
9673, cape town ,9/23/2024,Bronze,whatsapp
55065,Pretoria,15/07/2022,SILVER,email
4818,Pretoria,2/12/2022,Gold,call
24774,Cape Town,3/29/2022,Silver,Sms
27245,Cape Town,4/23/2024,SILVER,Sms
16312, cape town ,4/1/2023,Silver, EMAIL 
687,Johannesburg,8/11/2021,SILVER,sms
1089,Cape Town,7/6/2021,NULL,call
19979,Johannesburg,12/14/2024,SILVER,email
47809,Johannesburg,5/4/2023,SILVER,call
9296, NULL ,1/23/2026,Gold,Sms
4124, cape town ,31/10/2023,Gold,Sms
10923, NULL ,10/23/2024,NULL,sms
41241,Johannesburg,10/27/2023,Silver,whatsapp
34650,Durban,10/17/2022,Gold,sms
55576,Cape Town,12/11/2024,Bronze,sms
24873, NULL ,3/23/2025,Bronze, EMAIL 
21235, cape town ,10/24/2021,SILVER, EMAIL 
3828,Cape Town,5/15/2020,SILVER,whatsapp
15671,Pretoria,8/24/2023,SILVER, EMAIL 
23965, NULL ,1/19/2026,Gold,sms
54140,Cape Town,21/05/2025,Gold,email
26779,Pretoria,16/05/2023,SILVER,whatsapp
43474,Johannesburg,30/01/2025,Silver,Sms
37412,Johannesburg,5/23/2023,SILVER,email
8520, NULL ,8/6/2024,Gold, EMAIL 
9243, cape town ,11/24/2022,Gold, EMAIL 
39790,Johannesburg,29/09/2023,Bronze, EMAIL 
45774,Durban,5/10/2022,SILVER,Sms
13056,Cape Town,5/30/2023,Bronze, EMAIL 
18344, NULL ,8/21/2022,SILVER,whatsapp
55074, NULL ,7/9/2024,Gold,call
50329,Johannesburg,3/8/2024,Gold, EMAIL 
31645,Pretoria,4/17/2022,Bronze, EMAIL 
24112,Johannesburg,4/4/2021,Bronze,email
15599,Cape Town,4/1/2026,SILVER,whatsapp
40790,Pretoria,11/3/2023,Gold,Sms
24679,Cape Town,8/27/2021,Bronze, EMAIL 
9015,Cape Town,7/11/2025,Gold,email
18237,Durban,18/05/2022,Gold,email
28487,Pretoria,11/23/2025,SILVER,Sms
3546,Durban,3/29/2022,SILVER,email
20187,Johannesburg,1/29/2025,Gold,email
35772,Johannesburg,3/8/2025,SILVER,sms
5534,Cape Town,5/1/2026,NULL,Sms
20803,Durban,10/9/2025,Gold,call
37296,Pretoria,17/03/2024,Gold,email
16777,Durban,5/1/2023,SILVER,Sms
50801, cape town ,7/7/2022,Gold, EMAIL 
14565,Cape Town,12/26/2022,SILVER,sms
12726, NULL ,20/01/2021,NULL,email
42184,Johannesburg,7/16/2022,Gold,call
14629, cape town ,17/10/2025,Gold,whatsapp
29422,Johannesburg,11/26/2023,Gold,whatsapp
46221,Johannesburg,23/09/2024,Silver,Sms
44118,Johannesburg,4/15/2021,Bronze,Sms
6536,Cape Town,8/3/2024,Gold,whatsapp
6468, NULL ,1/26/2024,Bronze, EMAIL 
57080,Cape Town,6/29/2024,NULL,whatsapp
15542,Cape Town,7/21/2024,Gold,call
25258,Cape Town,2/9/2021,Gold,Sms
46771, NULL ,28/08/2024,Gold,whatsapp
57316,Durban,16/05/2022,Gold,Sms
18698, cape town ,5/6/2025,Gold,email
34901, NULL ,10/3/2022,Silver,email
24575,Johannesburg,10/21/2021,Gold,Sms
9983,Cape Town,1/8/2023,Gold, EMAIL 
31860, NULL ,8/13/2024,SILVER, EMAIL 
36028, cape town ,4/19/2022,Gold,Sms
35667,Cape Town,9/19/2023,NULL, EMAIL 
40716,Cape Town,4/3/2024,Bronze,whatsapp
36282,Cape Town,5/20/2025,Gold,email
11341, cape town ,6/14/2025,SILVER,whatsapp
24937, cape town ,6/22/2024,SILVER,sms
4250,Johannesburg,5/16/2023,Bronze,sms
47213,Pretoria,13/12/2021,Gold,sms
41715,Durban,14/05/2023,NULL, EMAIL 
21486,Johannesburg,3/19/2023,Silver,email
22445, NULL ,15/10/2024,Gold, EMAIL 
14236,Johannesburg,9/22/2025,SILVER,Sms
43397,Johannesburg,8/6/2025,Bronze, EMAIL 
12053, cape town ,2/19/2023,Gold,email
12658,Cape Town,3/5/2023,SILVER, EMAIL 
52562,Pretoria,7/7/2021,NULL,Sms
47790,Pretoria,3/25/2022,Gold,whatsapp
30061, cape town ,7/12/2021,NULL,email
42956,Cape Town,25/06/2024,Gold,sms
58614, NULL ,3/18/2021,NULL,Sms
13863,Cape Town,9/10/2024,Gold,Sms
21200, cape town ,4/9/2024,Gold,whatsapp
29854,Johannesburg,4/2/2025,Gold,Sms
48199, NULL ,8/11/2022,SILVER,whatsapp
55061,Cape Town,10/19/2022,Gold,Sms
25190,Johannesburg,8/27/2025,NULL,whatsapp
9755,Johannesburg,25/04/2023,Silver, EMAIL 
18283,Cape Town,10/8/2022,Bronze,sms
38359,Pretoria,5/4/2024,Bronze,call
7557,Cape Town,9/9/2025,NULL,call
19806,Cape Town,27/02/2024,SILVER,whatsapp
33430,Cape Town,12/25/2021,SILVER,call
58806,Johannesburg,11/5/2022,Gold,sms
5176,Cape Town,9/15/2024,NULL, EMAIL 
33546,Pretoria,8/1/2020,Bronze,email
7122,Pretoria,3/18/2022,Bronze,call
56836,Cape Town,6/25/2025,SILVER,Sms
26144,Pretoria,11/9/2022,SILVER,whatsapp
9552,Pretoria,4/18/2023,Gold,sms
24043, NULL ,10/4/2026,SILVER,Sms
1643,Durban,16/01/2024,NULL,email
5375,Cape Town,4/27/2024,SILVER,sms
20308,Durban,5/22/2021,Silver,call
35397,Cape Town,2/23/2024,SILVER, EMAIL 
14,Cape Town,31/01/2025,Bronze,Sms
48066,Pretoria,10/30/2021,SILVER,whatsapp
16216, cape town ,3/6/2022,Silver,email
5291,Johannesburg,3/4/2026,Silver,sms
55522,Cape Town,1/27/2024,Bronze,email
25178,Cape Town,4/3/2026,SILVER,sms
45139,Pretoria,20/11/2025,NULL,whatsapp
57305,Cape Town,2/11/2022,SILVER,Sms
42444,Durban,27/08/2022,SILVER,email
17695,Durban,9/11/2023,NULL, EMAIL 
54046,Cape Town,9/30/2022,Gold,call
56708, NULL ,8/11/2025,Silver,call
42520,Cape Town,6/1/2024,Gold,sms
9908,Cape Town,3/20/2021,Gold,call
34404, cape town ,8/14/2025,Gold, EMAIL 
35539,Johannesburg,30/11/2021,Gold,email
38170, cape town ,8/1/2024,Silver,email
4231,Pretoria,6/6/2024,NULL,sms
11058,Johannesburg,7/29/2022,Gold,call
50174,Johannesburg,7/23/2021,Gold,email
32531,Cape Town,16/02/2022,Bronze, EMAIL 
52007, cape town ,1/28/2025,Silver,Sms
53991, cape town ,5/3/2024,Bronze,whatsapp
32230, cape town ,4/17/2024,SILVER,Sms
39834,Cape Town,26/11/2021,NULL, EMAIL 
3573,Pretoria,9/3/2024,NULL,sms
21155, cape town ,12/6/2025,Gold,call
22305, cape town ,11/14/2021,Silver,Sms
15974,Durban,2/1/2021,Gold,whatsapp
9349,Cape Town,8/7/2025,Silver,email
20566,Cape Town,18/06/2025,SILVER,email
14358,Johannesburg,12/22/2021,SILVER,Sms
5151, cape town ,11/10/2023,Gold,whatsapp
50876,Cape Town,5/26/2021,Silver,sms
36131,Cape Town,10/1/2025,Silver,whatsapp
36964,Durban,28/01/2026,Gold,sms
25337,Pretoria,3/8/2024,Gold,sms
23757, cape town ,23/01/2024,Gold, EMAIL 
39816, cape town ,5/6/2024,Silver, EMAIL 
58443,Durban,29/07/2025,Bronze,email
23091,Pretoria,1/10/2021,Gold,whatsapp
30847,Pretoria,9/19/2023,Gold,email
45441, cape town ,16/01/2024,Gold,email
35757,Pretoria,12/22/2022,NULL,Sms
41807, cape town ,7/30/2022,Bronze,sms
48411,Durban,10/7/2022,Bronze,Sms
5645,Durban,4/4/2022,Gold,sms
44619,Cape Town,4/6/2026,SILVER,email
10910,Johannesburg,3/15/2025,SILVER,Sms
45359,Johannesburg,23/01/2022,Gold,whatsapp
23118, NULL ,9/21/2022,Silver, EMAIL 
2921, NULL ,8/24/2022,Gold,call
21819,Cape Town,18/10/2025,NULL,Sms
4260,Cape Town,4/12/2023,Gold,Sms
18275,Cape Town,10/20/2021,Silver,Sms
7362,Johannesburg,10/9/2022,Gold,call
54288,Cape Town,2/6/2022,Gold,Sms
16,Pretoria,12/28/2022,Bronze,Sms
55736, cape town ,7/23/2024,Gold,whatsapp
36079,Johannesburg,7/14/2025,Gold, EMAIL 
7699,Durban,3/13/2022,SILVER,whatsapp
2690,Pretoria,9/4/2025,Bronze,sms
11488,Cape Town,21/02/2025,Gold,sms
56051, cape town ,9/9/2023,Bronze, EMAIL 
57143,Johannesburg,8/21/2025,Gold, EMAIL 
13564,Durban,4/3/2023,Bronze,call
43226,Johannesburg,1/12/2025,SILVER,whatsapp
9914,Johannesburg,1/7/2022,SILVER,call
12229,Durban,6/26/2023,Silver, EMAIL 
22208,Johannesburg,11/30/2024,Silver,Sms
58198, cape town ,11/19/2021,Bronze,call
58884, NULL ,10/25/2023,SILVER,whatsapp
25419,Johannesburg,11/21/2025,Gold, EMAIL 
24711,Cape Town,12/31/2020,SILVER,whatsapp
23142,Cape Town,2/23/2021,SILVER,call
31440, cape town ,2/5/2025,SILVER,whatsapp
12693, cape town ,2/9/2024,Gold,email
10154, cape town ,12/22/2023,Bronze,Sms
44332,Durban,7/27/2022,Silver,sms
55045,Johannesburg,14/07/2023,Silver,whatsapp
52990,Johannesburg,6/3/2026,Gold,Sms
36372,Johannesburg,25/11/2022,Gold,whatsapp
10151,Pretoria,9/19/2023,Bronze,whatsapp
53220,Durban,2/20/2022,Silver,email
47249,Cape Town,10/9/2023,NULL,email
39682,Pretoria,10/2/2022,Gold,call
20968, cape town ,12/18/2021,Bronze,email
11495,Durban,2/7/2024,SILVER, EMAIL 
27130,Cape Town,15/09/2025,SILVER, EMAIL 
31316,Johannesburg,6/22/2022,Silver,email
56639, cape town ,11/8/2025,Gold, EMAIL 
46564,Johannesburg,1/2/2024,NULL,Sms
8189,Cape Town,21/01/2024,Silver, EMAIL 
11002,Pretoria,4/21/2023,NULL,email
13152,Cape Town,14/06/2026,Gold,call
8823,Johannesburg,26/06/2023,Gold,call
55047,Cape Town,9/15/2025,NULL,call
49266,Pretoria,17/08/2021,Silver,whatsapp
15690,Cape Town,2/7/2023,Bronze,call
13952,Cape Town,8/28/2021,Bronze,Sms
13188,Cape Town,23/07/2024,Gold,Sms
6435,Durban,9/5/2021,Gold,sms
45922, cape town ,6/11/2025,Gold,sms
36505,Pretoria,7/24/2023,Gold, EMAIL 
829,Pretoria,9/10/2025,Gold,Sms
6704, NULL ,5/9/2024,Bronze,Sms
56255,Cape Town,10/8/2023,Gold,Sms
48164, NULL ,5/14/2025,Gold,email
44073, cape town ,5/20/2023,NULL,email
16924,Cape Town,3/6/2021,NULL,whatsapp
30833, NULL ,11/18/2025,Gold,whatsapp
38903,Johannesburg,4/14/2021,Gold, EMAIL 
19949,Durban,10/17/2021,NULL,call
22843,Johannesburg,19/01/2025,Gold,Sms
14012, cape town ,2/4/2026,NULL,Sms
23696,Pretoria,8/23/2025,SILVER,email
17189,Johannesburg,3/20/2020,Silver,email
41347,Cape Town,23/09/2022,Gold,sms
26184,Johannesburg,6/20/2024,Gold,Sms
34010,Johannesburg,30/07/2023,Bronze,whatsapp
12463,Cape Town,6/3/2023,Gold, EMAIL 
23480,Cape Town,10/19/2023,Bronze,sms
28178,Cape Town,7/12/2024,Silver,Sms
41412, NULL ,2/4/2026,Silver,Sms
32855,Cape Town,12/6/2021,Bronze,sms
47645,Cape Town,8/19/2021,Silver,Sms
50143, NULL ,10/6/2021,Bronze,whatsapp
44784,Cape Town,17/02/2021,Bronze,whatsapp
16980,Pretoria,6/2/2025,NULL,email
15301,Durban,30/03/2026,Silver,email
55820,Durban,8/31/2021,SILVER, EMAIL 
47251,Pretoria,5/19/2020,Silver,Sms
35748,Johannesburg,11/20/2025,Silver,Sms
32173,Pretoria,12/17/2021,Silver,call
55945,Durban,2/6/2023,Bronze,Sms
51214,Cape Town,3/26/2026,Gold,Sms
55510,Johannesburg,9/23/2023,Gold, EMAIL 
45461, NULL ,11/13/2024,SILVER,whatsapp
44571, NULL ,6/30/2023,NULL,Sms
55540,Cape Town,2/5/2025,NULL, EMAIL 
26720,Durban,2/23/2021,SILVER,call
47702, NULL ,19/05/2022,Silver,whatsapp
35443,Cape Town,7/14/2025,NULL,Sms
58016,Johannesburg,9/16/2023,Gold, EMAIL 
9376,Johannesburg,14/12/2025,Gold, EMAIL 
53563,Cape Town,5/18/2026,Gold,Sms
56709,Durban,16/09/2025,Bronze,call
28497,Pretoria,4/16/2022,Gold,sms
5979,Cape Town,10/30/2024,Gold,Sms
12012,Johannesburg,7/14/2024,Gold,sms
35601,Cape Town,3/2/2026,NULL,sms
27210, cape town ,2/14/2022,Bronze,whatsapp
32325,Cape Town,6/8/2025,Bronze,email
22187,Durban,16/03/2022,NULL, EMAIL 
44566,Johannesburg,8/1/2025,SILVER,email
31910,Cape Town,6/28/2021,Silver,Sms
6677,Pretoria,11/12/2025,SILVER,whatsapp
10733,Cape Town,28/05/2021,Gold,whatsapp
11767, NULL ,3/29/2023,Bronze,Sms
1349,Durban,8/8/2024,Gold,whatsapp
20277, NULL ,1/29/2024,Gold, EMAIL 
57325,Cape Town,12/10/2023,Gold,Sms
27071,Durban,7/3/2021,NULL,sms
35739,Cape Town,3/2/2026,NULL,call
54528,Johannesburg,7/21/2022,SILVER,whatsapp
55007,Cape Town,9/10/2024,Bronze,Sms
29627,Durban,1/2/2025,Bronze,sms
47829,Cape Town,2/27/2021,Bronze,Sms
28956,Durban,1/12/2025,Silver,email
52431, cape town ,5/15/2021,Silver, EMAIL 
26278,Johannesburg,6/22/2025,Silver,email
41263,Pretoria,2/26/2022,Gold,call
13348,Johannesburg,1/17/2023,Silver,whatsapp
32680, cape town ,23/03/2025,NULL, EMAIL 
54946,Cape Town,10/25/2022,Silver,sms
42569,Cape Town,1/22/2025,Gold,Sms
10076, cape town ,3/25/2026,Gold,Sms
58950,Cape Town,8/24/2021,NULL,Sms
53185,Cape Town,7/28/2023,SILVER,email
54533,Durban,3/28/2021,SILVER,call
35814,Cape Town,12/22/2025,Bronze,sms
21846,Pretoria,25/09/2024,NULL,Sms
37468, cape town ,6/6/2026,Gold,email
4371,Cape Town,12/7/2025,SILVER,sms
25479,Pretoria,1/19/2026,Bronze,Sms
32142,Johannesburg,2/20/2025,Silver,call
92,Cape Town,8/5/2023,Bronze,call
41177,Cape Town,9/10/2025,Gold,call
55733,Cape Town,1/2/2024,Gold,sms
24690,Durban,3/24/2021,Gold,Sms
38353,Johannesburg,9/3/2023,Gold,email
48073,Durban,4/20/2021,Gold, EMAIL 
54587,Johannesburg,10/13/2023,Silver, EMAIL 
57798,Cape Town,1/20/2022,Gold,email
5574, NULL ,23/12/2024,Gold,Sms
57849,Cape Town,12/15/2022,Bronze,sms
34556,Cape Town,10/30/2023,NULL,Sms
28292,Durban,1/21/2024,Gold,Sms
14160, NULL ,2/1/2026,Gold,Sms
48057,Cape Town,5/19/2021,Silver,sms
43506,Pretoria,9/26/2023,Gold, EMAIL 
